datetime,reference_datetime,model_id,site_id,parameter,family,prediction,variable,depth_m,duration
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.781419100020155,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T01:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,00,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,01,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.769974176955005,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T02:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,00,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,01,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.781419100020155,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.80430894615045,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T03:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,00,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,01,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.815753869215595,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.827198792280745,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.838643715345896,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T04:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.850088638411039,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,00,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,01,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.91875817680193,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.86153356147619,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T05:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,00,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,01,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,02,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,03,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,04,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,05,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,06,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,07,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,08,ensemble,15.91875817680193,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,09,ensemble,15.930203099867073,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,10,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,11,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,12,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,13,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,14,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,15,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,16,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,17,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,18,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,19,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,20,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,21,ensemble,15.91875817680193,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,22,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,23,ensemble,15.884423407606484,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,24,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,25,ensemble,15.90731325373678,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,26,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,27,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,28,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,29,ensemble,15.895868330671636,Temp_C_mean,1.6,P1D
2023-11-07T06:00:00Z,2023-11-07,example_forecast,fcre,30,ensemble,15.872978484541335,Temp_C_mean,1.6,P1D
